event_id,user_id,timestamp,event_type,ip_address,city,device,is_shared_label
242643f0-9bc2-41bb-bfe7-ef45708112af,af341fa5-7472-4e96-b98c-0ffe309a482a,2026-05-12 08:49:35.460813,add_to_cart,185.58.1.105,Kollam,Android,False
4f4646cf-2b54-40b8-8e59-f433375870ef,e547d13b-2240-4c6a-a054-1b7396572da0,2026-05-12 08:52:12.766084,login,24.131.188.165,Raebareli,Android,False
681d2d0c-ca74-4eca-8b15-b75701fed2bb,882efe80-ee30-4296-a70a-c584bb630604,2026-05-12 08:53:55.539215,add_to_cart,169.137.102.189,Ghaziabad,Windows,False
749e3e98-b4b8-4efc-aea5-1a2ef0b4a92c,a06c21f1-5f3c-4866-8fb2-fad82bb2b1b0,2026-05-12 08:55:16.418896,purchase,131.168.253.83,Amritsar,Windows,False
7e6fe98a-8b3c-4bde-8541-e357dfa65d5c,f3211ad3-e5a7-4eb1-820a-924df13569fb,2026-05-12 08:55:45.681601,login,84.163.89.47,Bokaro,Mac,False
4b3454fe-cd0e-4713-9d7c-baa82f35ea1f,90ae16cd-7dbb-4c42-a0f8-425a2e18c00f,2026-05-12 08:56:07.092558,view_item,31.63.67.171,Kharagpur,Windows,False
3e01e1ac-1419-4e4e-99ed-43dd47d1bd55,d26fa5b3-92b7-4154-be81-25bdce2e8237,2026-05-12 08:56:29.774011,add_to_cart,182.195.239.186,Agartala,Windows,False
89096bfd-dcdb-4d41-b539-b57e35624a02,c3665a1b-4d2e-487a-be9b-fa1bfeae0af9,2026-05-12 08:57:51.431340,add_to_cart,173.73.26.84,Serampore,iOS,False
e2115f09-5e2d-4a39-bcc4-97c5fe04fd48,5e399e1b-4c19-47ef-b31f-9a40a4207fab,2026-05-12 09:00:16.316699,view_item,219.79.56.43,Berhampore,Android,False
d97ad2bf-b3ea-451f-b0a2-633d750dac64,7cd8685f-57dd-4e4e-94a1-b6936f027904,2026-05-12 09:00:23.384253,login,72.42.42.91,Raichur,Mac,False
30640002-f552-4132-98eb-5fbc34db6b1c,3db92354-12cb-499f-9518-90b827652e58,2026-05-12 09:00:31.504835,login,35.168.109.141,Bahraich,Windows,False
1fb18e72-a109-4760-915b-69619b40b18a,078dbd99-4102-4fec-9085-85d4cc2955f5,2026-05-12 09:01:57.622225,view_item,66.140.214.90,Bhatpara,Windows,False
dd7ded5e-9eaa-47e1-889b-ef3d22e00cf0,a3b9c6b4-6e14-4b0b-b29c-074f3f62830a,2026-05-12 09:07:57.003848,login,86.142.25.34,Medininagar,Android,False
09d16b9b-0556-4820-90f7-15f7cc26f3d2,ca43cb81-73d9-4b68-a210-561bcd679337,2026-05-12 09:08:58.878302,view_item,102.179.104.6,Silchar,iOS,False
6f06ed5e-5542-4a69-9933-d2feaa3f38b4,0918fa4b-509a-47c8-8df7-ac70cc9e7e7c,2026-05-12 09:13:15.414747,login,129.146.232.213,Kochi,iOS,False
03ba4329-ce8f-441a-bb00-14c6619545ed,d9fc3c39-0b6a-4e32-8de3-95436e261738,2026-05-12 09:15:55.275174,add_to_cart,161.73.162.184,Saharsa,iOS,False
465c9204-f3d5-4751-bd44-dac80cb1e179,06ee4a28-f731-41ea-a586-9c74384d4d01,2026-05-12 09:20:31.068881,view_item,183.254.28.233,Udaipur,Mac,False
4f84d745-f9ec-400b-aec5-300bd38e64b7,368dbf35-93e8-4167-bc57-95789cf658fa,2026-05-12 09:23:20.385398,view_item,98.13.138.95,Nagercoil,Android,False
8a3a4c4d-fd1f-4b3f-989b-4e60ad048ded,93d306ca-2963-4593-8800-14b5d42d3928,2026-05-12 09:27:12.952920,add_to_cart,6.97.197.209,Patiala,Windows,False
6d02fc4e-a065-48b7-bedf-67ca7d5981ca,b953b37a-6c83-473d-890e-d3982118c262,2026-05-12 09:30:03.535503,add_to_cart,117.52.31.110,Ghaziabad,iOS,False
1a590571-b157-438f-83ef-8364513af288,effd638b-9c71-4248-9a20-0fac74fb4fc8,2026-05-12 09:31:57.256101,view_item,63.121.141.241,Gulbarga,Mac,False
1ff9a036-38a6-4ef1-b318-87aad23f6d1b,7c3626a4-2e47-4655-b074-8fe61b24c9c6,2026-05-12 09:32:02.926348,add_to_cart,62.33.189.116,Muzaffarpur,Android,False
7524f54a-248a-411b-a448-88d62650d02b,90554eb6-a752-4da7-8804-7f41139ac7b8,2026-05-12 09:33:20.160308,view_item,218.143.177.129,Gudivada,Mac,False
ae47f668-2fe3-450c-ae2e-f26532cec6b6,5daf7b6b-0440-4fe5-b31c-da8e045a2f13,2026-05-12 09:33:29.023066,add_to_cart,89.3.186.228,Danapur,Windows,True
0fe3eac3-c718-4bee-8939-eed1f794c398,7cf038f1-ce45-4d40-b1f7-e8d8b0134c2e,2026-05-12 09:36:24.277234,view_item,210.204.138.235,Uluberia,iOS,False
3fcc7833-16e2-4aae-947a-2ae24b76fba4,4845f711-eea4-4d0d-95f7-5ffc515fbe51,2026-05-12 09:39:02.810884,view_item,183.70.25.146,Satna,Windows,False
ba89bb40-b6e2-4cac-9b54-0d2d644a0ad6,67f9ddeb-f25d-47a5-82f8-87a184224ba3,2026-05-12 09:43:03.130017,add_to_cart,71.55.44.64,Dhanbad,iOS,False
8b9a250d-3456-47fb-af6c-9079b8253554,71865b46-e45e-45f9-a8cf-1fff0abb13a9,2026-05-12 09:50:53.118835,add_to_cart,7.68.163.48,Bhopal,iOS,False
e525a3fb-ffdb-45f7-8558-4e5a4d3f827b,f9c39cd4-e457-44ae-8f50-4bc0e7116f5e,2026-05-12 09:54:25.942213,view_item,76.218.66.230,Kishanganj,Windows,True
3ac00e89-2c1e-4eb5-b7ed-8e2f72d24eb8,73448c7a-b3f0-4c6f-a35a-353cd025a842,2026-05-12 09:55:14.429810,login,12.3.71.165,Thiruvananthapuram,Mac,False
5a3134d0-ac18-48dc-b476-0a4f3fa76821,e339e7c2-3727-4224-94df-e8ef2473b38a,2026-05-12 09:59:27.862721,login,150.152.241.212,Navi Mumbai,iOS,False
0be6461c-2153-414e-85e1-55585a4548fb,c1620049-db76-4e89-92f6-0050d413b6f1,2026-05-12 10:02:07.531118,view_item,70.0.21.170,Patna,Android,False
f65cd4cc-2516-4599-b0f2-f879cc6f3c32,5ad79713-90e9-4b2c-b31a-91e3ced2770f,2026-05-12 10:03:10.671556,view_item,111.101.191.253,Hyderabad,iOS,False
dc39b0f9-0899-4c1e-86cd-d3ef43131c5e,00bd8435-b129-411d-a631-181f11e141e9,2026-05-12 10:09:19.342825,view_item,93.169.27.144,Ozhukarai,Android,True
2ad446a4-e43d-4b76-bc70-ee79a321fc79,f0fd2a57-f57d-459e-906a-b6fc8c07ade3,2026-05-12 10:18:24.020194,view_item,34.191.210.136,Guna,Android,False
59bdedaf-6873-4a08-96db-5ba1b6577581,bb546546-68e2-459c-8191-a20afe94664e,2026-05-12 10:22:41.987069,view_item,156.96.34.66,Shahjahanpur,iOS,False
2e7e9ff3-8006-472c-bd3e-b73bce229f52,bf20ad60-1e6e-4c25-81cd-08e87bdd0818,2026-05-12 10:22:52.107632,login,148.164.81.92,Jalgaon,iOS,False
700a1b85-083f-49bb-b21c-d24242e07d76,ab8b39e7-3d0d-4e32-8ceb-5ccd01417654,2026-05-12 10:24:49.646414,view_item,40.196.232.160,Dindigul,Mac,False
626137fc-c16c-443c-a184-64db102a1737,6f2d8508-ef53-4f63-b5dd-8bfdf95cc61f,2026-05-12 10:25:34.276644,view_item,169.53.178.247,Etawah,Mac,False
def3e7a6-bf03-4748-b7c3-f50c90b9450d,78d76ac3-d177-4d6c-9161-e5181f3ab8b9,2026-05-12 10:29:37.947009,add_to_cart,98.179.205.126,Satara,iOS,False
37e40eb3-ccd9-46bd-8122-fd61bc25f132,3a9f9419-b8b6-4947-962e-70c37a4f7e44,2026-05-12 10:30:12.255055,view_item,169.87.252.19,Thanjavur,Windows,False
48aa7ec4-66d0-41db-bb90-062ac007f626,551d4465-1f24-43ed-847a-b483c6c87fc0,2026-05-12 10:37:49.994823,purchase,56.108.100.254,Katihar,Mac,False
5c718811-cb7f-487b-a027-cf03dab1276a,0504468c-bbbc-4f97-97db-ce83024eea42,2026-05-12 10:38:06.186450,view_item,24.226.255.142,Saharsa,Mac,False
da9b818c-cc21-469d-8720-e2b16c969329,d1cce292-38f6-495e-980c-e1d0d7c6fc43,2026-05-12 10:38:45.488578,view_item,108.165.88.86,Shivpuri,iOS,False
f1fdff81-e6d1-40a0-ada2-6d624e553c5c,1c4a258d-890e-4f56-82fe-dc6fbc4dd108,2026-05-12 10:39:05.620732,login,103.244.133.176,Kota,iOS,False
7970a6ca-0600-45b0-baba-ed1a50333283,15cd0df7-5e8f-4a66-89b3-d7f7cbb8a987,2026-05-12 10:39:22.095660,purchase,2.52.215.166,Jorhat,Mac,False
cb2e2063-a1ad-4e6e-a986-02433567279b,bf20ad60-1e6e-4c25-81cd-08e87bdd0818,2026-05-12 10:40:00.107981,view_item,185.119.70.218,Jalgaon,iOS,False
dd528329-9a93-439b-a6e1-9f258adc5c7c,4d250ccd-d57b-47a1-b2b3-5a6f97aef54c,2026-05-12 10:43:58.572574,login,101.138.254.228,Panchkula,Windows,False
bc2e0d19-7279-4108-846d-7aeb60f413d9,ecd48f63-a2b5-4854-856d-ac918e6d34ec,2026-05-12 10:46:00.016476,view_item,53.87.59.111,Alwar,Mac,False
961212f7-79fe-4d18-ace9-94a6d12bc35e,9cbbfb21-9e83-4cfb-911b-d1059c7b911e,2026-05-12 10:49:46.683304,view_item,117.133.120.9,Shahjahanpur,Mac,False
081d28f1-7af7-4fc0-b888-701b5140cc20,7733a2a3-f738-4c43-bca0-c74da9716cd4,2026-05-12 10:50:16.868201,login,54.222.253.68,North Dumdum,Windows,True
d6252a70-b2e2-40e8-bf55-a5fa4d5553aa,88328467-4854-49ef-8908-e938015119c0,2026-05-12 10:50:46.121940,add_to_cart,46.119.72.236,Jabalpur,Windows,False
7e6006ca-c749-4d4e-b7df-96a4767ced82,e5d52fa9-0883-43b7-947e-dbe1fbf9cb9c,2026-05-12 10:51:13.730290,view_item,136.251.235.5,Satara,Windows,True
1b451c94-441b-4334-a04a-e94c4258f11d,689f20df-717f-4159-b644-6e7f764cc6a5,2026-05-12 10:53:51.615532,login,142.67.234.112,Mirzapur,Mac,False
a3f77c77-053b-4608-8c34-73573d5977ca,f2a40947-ed79-4ddf-a312-bb0c3d99bffe,2026-05-12 10:56:52.956703,login,126.142.239.97,Guna,Android,False
7789d556-6bd5-4d0a-9a5e-35d892ad1b5b,6a9e01ac-819a-46e6-944f-458b79ea2fd6,2026-05-12 10:59:39.590304,login,173.244.140.159,Nagaon,Mac,False
f531be8f-14dc-40e1-a078-d9f581be5c75,c93fea21-bdb0-4a82-be1b-e6ef6407d615,2026-05-12 11:03:00.606176,view_item,172.79.24.177,Kolkata,iOS,False
aebc1f22-6a98-4ef9-a2a0-0e395d6ce466,91557d86-0f72-4840-a5cb-bd9fc4b73737,2026-05-12 11:08:15.712257,login,81.7.27.177,Tumkur,Mac,False
fad20993-6ad5-49d5-a5e9-cd89bd2b4d7a,65965b88-fda5-4e18-9a2d-9687ad749929,2026-05-12 11:09:39.927911,view_item,119.3.61.164,Jalandhar,Mac,True
72405b1a-4f10-4de3-aaf5-6dbd8b57ef0d,83a36b8a-7039-4d2b-9eca-2b82fb9fe1b3,2026-05-12 11:12:13.022773,login,142.246.233.107,Bellary,Windows,False
3c2e7c14-d9b9-4b3d-9523-53098c857fa6,d9433fb1-4ac4-44de-b454-3b47d80dc7e5,2026-05-12 11:22:44.646162,login,154.163.48.206,Bilaspur,iOS,False
4e47d873-1233-4975-8d98-efca1049f4ec,01c566d9-c816-4795-860d-c15dca59b5fb,2026-05-12 11:26:13.832350,view_item,158.73.179.250,Bhilwara,Android,False
1d7b1723-01cf-4d4f-b97b-b816e06c901d,a2f3a1bc-27c6-44da-881b-ee625c13f57a,2026-05-12 11:27:50.267378,view_item,70.54.53.108,Ongole,Mac,False
6c7a9d42-6885-4180-b5ca-7ae12e37d86c,0f00def5-de89-4c37-a64c-fab3269eb3c4,2026-05-12 11:30:44.201544,add_to_cart,152.45.79.95,Rajpur Sonarpur,Android,False
60293918-e85d-4a71-8d73-9153683cd690,afeb1002-6caa-46ed-a7a7-a87dd1cfe814,2026-05-12 11:32:50.211872,add_to_cart,201.17.154.185,Imphal,Windows,False
87a86359-7806-4124-ace4-125839a0d279,4cc55ec9-c2f2-4892-a3ec-b35c7e13ff88,2026-05-12 11:34:20.941772,add_to_cart,70.209.191.78,Agra,iOS,False
a57565ea-d252-4aa9-a3c7-7a75f5a4c98e,91fc1d30-6b90-4938-a444-4adf72e38be4,2026-05-12 11:39:14.335127,view_item,125.56.164.110,Motihari,iOS,False
9359e9a9-8951-4ab7-a6ae-2cbb61415758,e776e9b0-dd8f-408f-84b0-9d900d3323c2,2026-05-12 11:39:15.917977,purchase,24.41.102.46,Amritsar,Mac,True
7dcc68f2-11b5-4c86-904c-05ec2745faa2,5fc66c50-e5bb-4210-a543-4dfc6913fdb7,2026-05-12 11:39:43.189324,add_to_cart,106.67.222.223,Bulandshahr,Android,False
4673cb89-5e1f-4f72-86c6-9d9165359af4,f5f8a1e3-8234-4c31-814d-c25edf8e0176,2026-05-12 11:39:55.817793,login,132.121.50.164,Amaravati,Mac,False
2d214f7a-b51d-4348-b286-cf03567f16a2,9f0b9b6f-b41e-4897-9811-9dce764e2a9b,2026-05-12 11:42:20.672504,view_item,160.245.37.111,Gaya,iOS,False
c48c15cc-85bb-4700-b2c8-a8135762c158,2e241263-efdb-4eac-b78e-1a6a85cece1c,2026-05-12 11:43:30.453980,purchase,185.127.230.205,Motihari,Android,False
f6fc7f52-e9b3-4bfe-9cef-00f5ad8647f3,83a89201-34e2-4f7c-bad9-c4ac1327a6ba,2026-05-12 11:44:09.497625,view_item,84.26.11.30,Bhatpara,Android,False
82eaace3-5688-4044-9c9b-b2dcb8775415,1c174c2a-078d-4286-8eb8-9ad82bcc821d,2026-05-12 11:48:59.104466,view_item,195.172.152.164,Sultan Pur Majra,Android,False
2771c357-7416-4dc9-81f9-5a83db423ace,e0e27b62-64cb-4988-9a40-b77447826fc8,2026-05-12 11:53:11.895560,add_to_cart,190.66.45.14,Sultan Pur Majra,Mac,True
baf5d665-bd93-4935-89b3-b5f5f50af491,b9cbe294-d178-42a2-8c52-0627adee69ae,2026-05-12 11:54:59.898664,login,159.59.160.122,Bikaner,Windows,False
29d29624-18cf-4e56-9977-e77e9814bb2b,384a79e4-8868-4e2d-b450-d12b7125a666,2026-05-12 11:58:06.450908,view_item,171.6.199.119,Vellore,iOS,False
1fb0d45b-60db-41ce-b248-93e4dbff1a2f,91c10b95-2e3b-4371-8c80-f5a02011a1e0,2026-05-12 11:58:20.549044,view_item,65.238.16.163,Jammu,Mac,False
a73d0e02-3ea9-4098-9942-ecc497f44de7,a6733eda-68b4-4313-9f71-59aabf85e147,2026-05-12 11:58:52.001221,add_to_cart,83.83.88.70,Saharanpur,Mac,False
d839b091-f6fb-41f7-aae8-bc64bc1f8b42,61057a03-6d8c-4314-988e-a31d70f95c30,2026-05-12 12:01:57.251261,login,56.222.18.144,Gaya,iOS,False
c59e8d0b-d2bd-4f23-b402-d4ee69564fff,13bb0b1b-cc23-43e8-aaf8-65cc686e17ac,2026-05-12 12:02:12.047261,add_to_cart,205.77.3.1,Pune,Android,False
c2a0a623-39de-440c-adf2-8513d75bd27d,099b60b7-42c5-4502-88af-ed7b6766073a,2026-05-12 12:02:36.477567,view_item,30.236.70.31,Fatehpur,iOS,False
643fb86d-c7a0-410f-9bc6-be6234c930b5,5c4f99e2-60ec-4760-9b09-3d030a8dd87f,2026-05-12 12:02:52.467821,view_item,53.37.188.189,Ramgarh,Windows,False
b5694db1-cb8b-44a9-b1c3-f8edd6346d2d,99cb726c-179c-4d4c-91d6-f676dd2af2ea,2026-05-12 12:05:05.986286,add_to_cart,161.250.157.169,Bhopal,Mac,False
2c8f6b9c-60b6-4109-8998-95a7388c5371,74abdc45-69d8-4385-b240-e90f3e0f557f,2026-05-12 12:05:50.651810,view_item,37.105.74.26,Thiruvananthapuram,iOS,True
8c712003-3354-4d13-885c-171f9951b740,e776e9b0-dd8f-408f-84b0-9d900d3323c2,2026-05-12 12:10:47.505743,purchase,136.5.156.58,Mahbubnagar,Windows,True
0362b5b6-0349-4f02-b1cd-2d565a5d9292,6c4bbfaa-127e-4ff4-94e8-52be503286a8,2026-05-12 12:10:54.446942,add_to_cart,42.249.101.95,Bhilwara,Mac,False
2f8e9e2a-a330-404e-8a9b-b8d06b2d768b,bedb6227-0199-4c20-8d72-20be3cdcc23d,2026-05-12 12:12:50.841941,view_item,31.201.198.42,Chandigarh,Windows,True
c7a1c79b-fbd9-480b-bc85-83289f4920f3,4b491426-19b5-4a10-aaa9-0ea2af9f1c94,2026-05-12 12:18:24.838038,view_item,185.236.140.64,Bhatpara,Mac,True
6c498361-8157-4771-8556-a6901d560e22,682cebef-6dbc-41e8-af1d-2b56ca64e0bf,2026-05-12 12:21:29.766903,view_item,90.228.94.180,Tadipatri,iOS,False
5b7b4f8d-5301-4a34-b6aa-52f3b92fe9e9,168cbf37-5b16-4e1a-82a0-3c2b1fb0d9b1,2026-05-12 12:22:41.979086,login,214.117.36.28,Sri Ganganagar,Android,False
1fc5bd02-5136-4220-b9b7-88dd1cedbe3d,97a28edb-cf6a-4d77-9f95-39bfdd18102e,2026-05-12 12:26:38.895968,view_item,67.104.123.231,Kirari Suleman Nagar,Mac,False
2e00f5a4-2f21-40a9-accd-9bba396a6170,eeb7951d-7fe6-4a25-838f-e8a35a2e9f3d,2026-05-12 12:26:52.627438,view_item,20.56.29.236,Saharanpur,Mac,False
ad1f029d-0393-4343-968f-e6fc3f9e7b09,515d244f-fcb9-45b0-a01b-4e4f7a8acdaa,2026-05-12 12:27:32.624547,view_item,28.76.12.244,Delhi,Windows,False
47e0c226-ec9e-4411-ab2b-f0157e741ec2,28401f8c-f876-42ff-af8b-5299860e82a6,2026-05-12 12:28:55.813561,view_item,6.36.120.169,Thoothukudi,Mac,False
c7c1d089-83e3-4b59-bc27-73aa12b2d1e6,b507227f-a003-4112-9863-060854153d19,2026-05-12 12:29:02.511717,view_item,102.205.34.208,Secunderabad,Android,False
6d090d9e-e901-40ad-adc1-d7cd16b4fe95,09784246-b335-49c1-8291-0b32118ba5f1,2026-05-12 12:31:33.477020,login,146.29.27.8,Bhubaneswar,iOS,False
dccb9967-7b00-47bd-b635-7cd89fc3f701,078dbd99-4102-4fec-9085-85d4cc2955f5,2026-05-12 12:36:11.898215,login,65.196.175.114,Bhatpara,Windows,False
f47e2b5a-a181-494d-bade-b639eba80487,09730863-5826-4078-ba12-d5b69d718938,2026-05-12 12:37:37.951881,login,39.216.48.234,Ambarnath,Android,False
2bf48806-18fc-4e30-8416-8aec6194d372,8703bd22-e5d1-41f3-bc44-58474e72c81e,2026-05-12 12:39:06.932497,view_item,199.22.61.169,Jamnagar,iOS,False
1171fda8-96a2-4d74-aae5-22fe2dc3b26d,d681a00f-30ad-4952-ae02-bdde661819a7,2026-05-12 12:41:24.846345,login,142.26.38.74,Chandrapur,Android,False
a43939c1-c9cf-4e8d-abdb-2d00615a99df,83e69fa5-8eee-47db-8e4b-09e5ae7350c8,2026-05-12 12:44:26.008580,login,187.216.241.74,Bhalswa Jahangir Pur,Mac,False
37461662-784a-403d-87b8-0bfd2007976e,fa470e76-5525-448c-814d-f5a91bef6c8e,2026-05-12 12:44:50.338899,purchase,212.11.175.33,Pimpri-Chinchwad,iOS,True
eb371d03-2154-4ea4-868b-fa52b35facc3,10417659-9df6-47c0-8bf7-711b54f8fc13,2026-05-12 12:47:51.484439,login,53.224.255.238,Bellary,Windows,False
52685742-50ad-4b40-a6f7-e257ced92aaa,8fcf7292-a38d-42dc-9507-2624abd27dd4,2026-05-12 12:47:59.899192,add_to_cart,36.31.143.104,Buxar,Mac,False
c12939c9-e6e0-42a7-9d1d-1fa597bb7d44,4a3e0af3-5088-4168-b812-cf9129961aa7,2026-05-12 12:51:46.898928,add_to_cart,206.5.195.116,Kanpur,Android,True
1493f95a-1e23-49f7-9b55-2298803acc6f,38298c4d-9a5a-4589-86c4-97cc4ba3221f,2026-05-12 12:53:12.296856,add_to_cart,36.196.24.124,Fatehpur,Mac,True
53025f16-4e81-4588-bc9a-f89d13b032e1,ec0a99a6-f41f-467a-825b-d8bc720d6449,2026-05-12 12:53:50.745674,purchase,12.97.20.22,Unnao,iOS,False
6f26e33a-73da-4bf6-a3b8-52163f291925,6d413412-6b54-4f38-9848-2f212c778d70,2026-05-12 13:00:54.381332,add_to_cart,23.133.123.255,Panvel,Mac,False
ef458368-78da-406c-8599-3accb2850c1a,296cb63c-64b4-4d6b-9a08-8c69b36c16c1,2026-05-12 13:04:03.129814,purchase,54.186.116.84,Bathinda,iOS,False
32039123-2734-4d91-b6e6-de90f469979d,fbb37ae1-afb9-4464-8ac7-280b5632351c,2026-05-12 13:06:53.861298,add_to_cart,176.107.180.32,Madurai,Mac,False
c656627a-e683-4ae4-b753-172ef1d25a44,a3b9c6b4-6e14-4b0b-b29c-074f3f62830a,2026-05-12 13:08:45.055063,purchase,86.142.25.34,Medininagar,Android,False
0daee3a8-e36a-4b41-9e1a-ac91767e276a,cad67608-f1a9-4aaa-b6e1-1826a5f3d80f,2026-05-12 13:11:05.127916,view_item,174.121.38.152,Ghaziabad,Android,False
b48abbd1-6c83-456c-807d-65bee2a08545,37ccdf39-6748-4097-876e-088bd2822247,2026-05-12 13:12:44.212602,view_item,62.52.57.162,Giridih,Mac,False
d9411b97-62ce-4333-8d45-5c267db9a73e,76c355a6-168a-4b8c-97f0-15aaeb83ac9d,2026-05-12 13:15:10.064667,view_item,214.234.147.244,Anantapuram,Android,False
671e57e2-bec6-4ba4-8308-95fe584860e9,86b15a31-4702-4f4e-85eb-e0ba89fa4835,2026-05-12 13:20:02.749233,add_to_cart,98.31.200.111,Siwan,Android,False
6c4bd5cc-d904-45b9-b317-72bdad25b31f,40971d76-ef02-48b7-8b21-5c6a89f9209e,2026-05-12 13:20:49.896520,login,67.223.196.129,Korba,Android,False
1a0e7499-6b58-498e-a8c1-530b0e0ba0c6,60bdc2fa-5296-41fd-bff0-91156223c663,2026-05-12 13:25:29.735273,login,172.207.47.198,Anantapuram,Windows,True
3856cb22-5fc3-43a3-bfa6-77fb31f6ef59,fd7db4a1-9eed-4a5b-a7ee-cb627a5d43c5,2026-05-12 13:26:02.869060,purchase,128.157.40.229,Bhusawal,Android,False
41764e7e-3288-4e9a-b00d-0e4aa9e33494,8ba18679-f7b1-4a6a-beb2-1919ca09dbb1,2026-05-12 13:26:13.268577,view_item,102.228.123.147,Bongaigaon,iOS,False
677bd590-5beb-4cf4-9445-76c5a0dc5d03,de1769d8-20c4-4de3-83b6-b92ad643f0b2,2026-05-12 13:28:16.437971,view_item,140.179.182.190,Begusarai,Windows,False
3af0e7bf-1b26-4c12-b717-116066b9f3a7,a9013191-53e0-42ba-b025-4df0a807c781,2026-05-12 13:34:22.826319,view_item,162.69.1.135,Davanagere,Mac,True
b62035e8-ccc5-4a74-953c-f54bfc772e17,e06ef5db-b0a4-4d34-85c0-ac59b5b223b8,2026-05-12 13:35:28.530698,view_item,179.70.239.174,Motihari,Android,True
2f8d3478-e26a-4df3-ab38-f0afda39ebe1,86279bbe-77b9-4446-ad5e-3adb2faf4dc1,2026-05-12 13:37:07.191216,login,167.212.161.159,Mysore,Mac,False
bf22ed04-3d6f-4927-9f67-81bb88c08863,2da85fb9-a2a0-40d6-be93-ce812bf4f608,2026-05-12 13:38:33.851688,view_item,3.88.253.136,Gudivada,iOS,False
c956e633-c521-49ea-81e7-6121d444fe69,32efc032-1768-459c-a328-33ca177a7723,2026-05-12 13:40:41.485627,add_to_cart,33.97.179.248,Tiruppur,iOS,False
651c6d51-01f7-4d7a-b781-60849281f8aa,ee3fe979-8cef-4701-b89d-5fb2ccfa6870,2026-05-12 13:43:41.545038,view_item,204.168.76.107,Allahabad,Android,False
94f97182-2651-487f-80f1-ae7265c17da4,26f430e3-9e0a-460c-904e-c497dc962012,2026-05-12 13:46:01.701277,view_item,205.4.76.210,Giridih,Android,True
